"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","segment_type","base_plan","technology","monthly_charge","promo_discount","arpu","churn_risk_score"
"4503-BDXBD","Male",0,"No","No",11,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",74.95,815.5,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.796869931090623
"6086-ESGRL","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",80.15,80.15,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.638462948054075
"2592-HODOV","Male",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.3,259.65,"No","SMB","Premium","Fiber",70,0,70,0.188167949859053
"3886-CERTZ","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",109.25,8109.8,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.654209430702031
"7995-ZHHNZ","Male",0,"Yes","No",42,"Yes","Yes","DSL","Yes","No","No","No","No","No","One year","No","Credit card (automatic)",56.1,2386.85,"No","SMB","Plus","Cable",57.95,0,57.95,0.143790926795918
"3824-RHKVR","Female",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.7,340.35,"No","SMB","Plus","Cable",57.95,0,57.95,0.218686594930477
"5816-SCGFC","Female",1,"No","No",7,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",51.3,419.35,"No","SMB","Basic","Cable",24.95,0,24.95,0.194820455869194
"5989-AXPUC","Female",0,"Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",118.6,7990.05,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.175232375168707
"4979-HPRFL","Male",0,"Yes","Yes",56,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",24.15,1402.25,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.111828673933633
"8590-OHDIW","Female",0,"Yes","Yes",38,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.3,749.35,"No","Consumer","Premium","Fiber",70,0,70,0.226907653047238
"8015-IHCGW","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",115.5,8425.15,"No","Consumer","Basic","Cable",24.95,0,24.95,0.242708119284362
"2332-TODQS","Female",0,"No","No",48,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",25.05,1171.5,"No","SMB","Basic","Cable",24.95,0,24.95,0.294146024342626
"9278-VZKCD","Female",1,"Yes","No",52,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",109.1,5647.95,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.136336089239921
"8008-OTEZX","Female",0,"Yes","Yes",35,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.65,708.8,"No","SMB","Basic","Cable",24.95,0,24.95,0.133281314058695
"2773-OVBPK","Male",0,"Yes","No",67,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",111.3,7567.2,"No","SMB","Plus","Cable",57.95,0,57.95,0.253349180170335
"5999-LCXAO","Female",0,"No","No",1,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",29.9,29.9,"No","SMB","Plus","Cable",57.95,0,57.95,0.168893467180897
"5206-XZZQI","Male",0,"No","No",53,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",80.6,4348.1,"No","SMB","Premium","Fiber",70,0,70,0.237066225218587
"4803-LBYPN","Male",0,"Yes","Yes",34,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.8,635.9,"No","Consumer","Basic","Cable",24.95,0,24.95,0.290283009596169
"5759-RCVCB","Female",0,"No","No",3,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","No","Credit card (automatic)",35.2,108.95,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.569701405614614
"6372-RFVNS","Female",0,"Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",78.8,78.8,"Yes","Consumer","Premium","Fiber",70,0,70,0.877053438872099
"2139-FQHLM","Male",0,"No","No",19,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","No","Month-to-month","No","Mailed check",89.95,1682.4,"No","Enterprise","Premium","Fiber",70,0,70,0.20728880680399
"8261-GWDBQ","Female",1,"Yes","No",60,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",116.05,6925.9,"No","Consumer","Plus","Cable",57.95,0,57.95,0.228317467798479
"1093-YSWCA","Male",0,"No","No",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.55,223.15,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.10200433684513
"8938-UMKPI","Female",0,"No","No",47,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.4,5127.95,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.878510770294815
"0991-BRRFB","Male",0,"No","No",18,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",49.4,874.8,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.579223139490932
"3882-IYOIJ","Female",0,"Yes","Yes",60,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",115.25,6758.45,"No","Consumer","Basic","Cable",24.95,0,24.95,0.279578760801814
"8749-TZYEC","Male",0,"Yes","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",24.8,1874.3,"No","SMB","Plus","Cable",57.95,0,57.95,0.221814852161333
"1755-FZQEC","Male",0,"No","No",39,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.9,791.15,"No","Consumer","Basic","Cable",24.95,0,24.95,0.120285121444613
"3115-JPJDD","Female",0,"Yes","No",59,"Yes","No","Fiber optic","Yes","No","Yes","No","No","No","One year","Yes","Credit card (automatic)",81.25,4639.45,"No","Enterprise","Premium","Fiber",70,0,70,0.237091004569083
"5600-KTXFM","Male",0,"Yes","Yes",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",69.95,143.9,"No","Consumer","Plus","Cable",57.95,0,57.95,0.136282948788721
"3871-IKPYH","Male",1,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.1,69.1,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.562593410443515
"6319-IEJWJ","Male",0,"Yes","Yes",20,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",90.2,1776.55,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.85437150625512
"9025-AOMKI","Female",0,"No","No",6,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",93.55,536.4,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.619073568563908
"6339-TBELP","Male",0,"No","No",71,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",86.4,6172,"No","SMB","Premium","Fiber",70,0,70,0.174739880207926
"7964-YESJC","Female",0,"Yes","No",24,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","No","Mailed check",66.3,1559.45,"No","SMB","Plus","Cable",57.95,0,57.95,0.0707486339495517
"6173-GOLSU","Male",1,"Yes","No",67,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.65,6079,"No","Consumer","Plus","Cable",57.95,0,57.95,0.240228540799581
"5275-SQEIZ","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",80.85,80.85,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.680823679640889
"7716-YTYHG","Female",0,"Yes","Yes",48,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","One year","Yes","Mailed check",82.05,4029.95,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.586420054733753
"9938-ZREHM","Female",0,"Yes","No",37,"Yes","Yes","DSL","No","Yes","No","Yes","No","Yes","One year","No","Mailed check",72.1,2658.4,"No","Consumer","Plus","Cable",57.95,0,57.95,0.0751538422890008
"7950-XWOVN","Male",0,"No","No",11,"No","No phone service","DSL","No","Yes","Yes","No","No","No","Month-to-month","No","Mailed check",34.7,383.55,"No","Enterprise","Premium","Fiber",70,0,70,0.135803543741349
"4390-KYULV","Male",0,"Yes","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.55,51.15,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.66132867122069
"4647-MUZON","Female",0,"Yes","No",18,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",95.95,1745.5,"No","SMB","Premium","Fiber",70,0,70,0.0681951579870656
"9702-AIUJO","Male",0,"Yes","Yes",50,"Yes","No","DSL","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",44.8,2230.85,"No","SMB","Basic","Cable",24.95,0,24.95,0.0993264740798622
"8849-PRIQJ","Female",0,"Yes","Yes",67,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",109.4,7281.6,"No","SMB","Basic","Cable",24.95,0,24.95,0.197831553942524
"8851-RAGOV","Female",0,"Yes","No",25,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check",71.05,1837.7,"No","SMB","Plus","Cable",57.95,0,57.95,0.108311952801887
"1304-NECVQ","Female",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",78.55,149.55,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.761835448257625
"5396-IZEPB","Male",0,"No","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.7,180.7,"No","Consumer","Premium","Fiber",70,0,70,0.187717384495772
"1729-VLAZJ","Female",0,"No","Yes",10,"No","No phone service","DSL","Yes","Yes","No","Yes","No","No","One year","No","Mailed check",40.25,411.45,"No","Consumer","Plus","Cable",57.95,0,57.95,0.166246137069538
"8285-ABVLB","Female",0,"Yes","No",70,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.85,1328.35,"No","Consumer","Basic","Cable",24.95,0,24.95,0.121386159863323
"0701-TJSEF","Male",0,"No","No",9,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",68.25,576.95,"No","SMB","Basic","Cable",24.95,0,24.95,0.298182402167004
"5712-VBOXD","Female",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.15,68.45,"No","Consumer","Plus","Cable",57.95,0,57.95,0.240260233590379
"6629-LADHQ","Female",0,"No","No",2,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",50.95,123.05,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.238711310329381
"8945-GRKHX","Female",0,"No","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",78.65,78.65,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.50927929636091
"1559-DTODC","Male",0,"No","No",19,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",25.15,468.35,"No","SMB","Premium","Fiber",70,0,70,0.169786093011498
"4797-MIWUM","Male",0,"Yes","Yes",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",20.25,174.7,"No","Consumer","Plus","Cable",57.95,0,57.95,0.252656730078161
"6959-UWKHF","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",42.9,42.9,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.872653349395841
"8720-RQSBJ","Male",1,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44,44,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.265413653175347
"4537-CIBHB","Female",0,"Yes","Yes",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.25,172.35,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.174632264894899
"3815-SLMEF","Female",0,"No","No",3,"No","No phone service","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Mailed check",34.25,139.35,"Yes","Enterprise","Premium","Fiber",70,0,70,0.82568787727505
"5154-VEKBL","Female",0,"No","No",9,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","No","Mailed check",58.5,539.85,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.692863997351378
"4324-AHJKS","Female",0,"No","No",5,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",55.8,300.4,"No","SMB","Basic","Cable",24.95,0,24.95,0.260713207838126
"4355-CVPVS","Female",0,"Yes","Yes",56,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","One year","No","Bank transfer (automatic)",88.9,4968,"No","Consumer","Basic","Cable",24.95,0,24.95,0.184763879934326
"4495-LHSSK","Female",0,"No","Yes",18,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",57.65,992.7,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.14816714754561
"5655-JSMZM","Male",1,"No","No",49,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",96.2,4718.25,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.780877287033945
"5915-ANOEI","Male",0,"Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",79.15,5536.5,"No","Consumer","Basic","Cable",24.95,0,24.95,0.271049207611941
"9861-PDSZP","Female",0,"No","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.05,7806.6,"No","Consumer","Basic","Cable",24.95,0,24.95,0.238369409646839
"4505-EXZHB","Female",1,"No","No",6,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",74.4,434.1,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.70757579356432
"7225-CBZPL","Male",1,"Yes","No",17,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.8,1563.9,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.250907443882897
"6704-UTUKK","Male",0,"Yes","No",29,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",45.9,1332.4,"No","SMB","Premium","Fiber",70,0,70,0.23684566009324
"4587-VVTOX","Female",0,"Yes","No",6,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.3,545.2,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.751028732210398
"2019-HDCZY","Male",0,"Yes","No",63,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","No","Electronic check",102.6,6296.75,"No","SMB","Basic","Cable",24.95,0,24.95,0.207817601517308
"4652-NNHNY","Male",0,"Yes","No",16,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",73.85,1284.2,"Yes","SMB","Premium","Fiber",70,0,70,0.78169779246673
"8788-DOXSU","Male",0,"No","No",59,"Yes","No","DSL","No","No","Yes","No","No","Yes","One year","Yes","Bank transfer (automatic)",61.35,3645.5,"No","Consumer","Premium","Fiber",70,0,70,0.278647657961119
"7404-JLKQG","Female",0,"No","No",3,"Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","No","Electronic check",57.55,161.45,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.126402358768973
"7421-ZLUPA","Female",0,"No","No",8,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",29.25,226.95,"No","SMB","Premium","Fiber",70,0,70,0.14411974682007
"8972-HJWNV","Female",1,"Yes","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.55,646.85,"Yes","Consumer","Basic","Cable",24.95,0,24.95,0.883441723231226
"3274-NSDWE","Female",0,"No","No",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.6,1441.65,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.291369615425356
"2632-IVXVF","Female",0,"Yes","Yes",68,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",111.75,7511.3,"No","Consumer","Plus","Cable",57.95,0,57.95,0.110394095140509
"3692-JHONH","Female",1,"Yes","No",52,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",106.5,5621.85,"No","Consumer","Premium","Fiber",70,0,70,0.131660090247169
