tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
56,True,73.25,True,False,False,False,False,True,False,False,True,False,True,False,False
70,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
57,True,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
46,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
69,False,97.65,False,True,False,False,False,True,False,False,False,True,True,False,False
46,False,104.1995785440613,False,True,False,False,False,True,False,False,True,False,True,False,False
72,True,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,True,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
55,True,104.1995785440613,False,True,False,False,False,True,False,False,True,False,True,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
7,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
7,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
12,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
13,False,44.0,True,False,False,True,False,False,False,True,False,False,True,False,False
6,True,44.4,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,44.65,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,44.8,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,45.25,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,46.05,True,False,False,True,False,False,True,False,False,False,True,False,False
29,False,48.95,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,49.85,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,50.7,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,50.8,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,54.35,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,55.2,True,False,False,True,False,False,True,False,False,False,True,False,False
55,False,55.7,True,False,False,True,False,False,False,False,True,False,True,False,False
25,False,60.35,True,False,False,True,False,False,False,True,False,False,True,False,False
9,False,68.25,True,False,False,True,False,False,True,False,False,False,True,False,False
1,True,69.25,False,True,False,True,False,False,True,False,False,False,True,False,False
3,False,69.55,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,69.85,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,69.9,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,69.9,False,True,False,True,False,False,True,False,False,False,True,False,False
5,False,70.05,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,70.3,False,True,False,True,False,False,True,False,False,False,True,False,False
2,True,70.35,False,True,False,True,False,False,True,False,False,False,True,False,False
35,True,70.55,False,True,False,True,False,False,False,True,False,False,True,False,False
18,False,71.1,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,74.95,False,True,False,True,False,False,True,False,False,False,True,False,False
8,False,75.0,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,75.1,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,75.3,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,75.7,False,True,False,True,False,False,True,False,False,False,True,False,False
31,False,78.45,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,80.1,False,True,False,True,False,False,True,False,False,False,True,False,False
14,False,82.65,False,True,False,True,False,False,False,True,False,False,True,False,False
33,True,83.85,False,True,False,True,False,False,False,True,False,False,True,False,False
27,True,73.94383893762183,True,False,False,True,False,False,False,True,False,False,True,False,False
49,False,84.5,False,True,False,True,False,False,False,False,True,False,True,False,False
45,False,84.55,False,True,False,True,False,False,False,False,True,False,True,False,False
5,False,85.3,False,True,False,True,False,False,True,False,False,False,True,False,False
5,True,85.55,False,True,False,True,False,False,True,False,False,False,True,False,False
10,False,86.05,False,True,False,True,False,False,True,False,False,False,True,False,False
6,False,87.95,False,True,False,True,False,False,True,False,False,False,True,False,False
15,False,88.15,False,True,False,True,False,False,False,True,False,False,True,False,False
59,True,88.75,False,True,False,True,False,False,False,False,True,False,True,False,False
5,False,88.9,False,True,False,True,False,False,True,False,False,False,True,False,False
58,False,91.55,False,True,False,True,False,False,False,False,True,False,True,False,False
68,True,95.9,False,True,False,True,False,False,False,False,False,True,True,False,False
45,True,97.05,False,True,False,True,False,False,False,False,True,False,True,False,False
42,False,99.45,False,True,False,True,False,False,False,False,True,False,True,False,False
12,False,99.7,False,True,False,True,False,False,True,False,False,False,True,False,False
7,False,100.4,False,True,False,True,False,False,True,False,False,False,True,False,False
47,False,100.5,False,True,False,True,False,False,False,False,True,False,True,False,False
29,True,101.45,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,102.45,False,True,False,True,False,False,True,False,False,False,True,False,False
66,False,103.1,False,True,False,True,False,False,False,False,False,True,True,False,False
6,False,104.1995785440613,False,True,False,True,False,False,True,False,False,False,True,False,False
17,False,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
36,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
23,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
18,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
4,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
44,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
38,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
59,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
56,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
43,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
48,True,29.9,True,False,False,False,True,False,False,False,True,False,True,False,False
11,False,41.6,True,False,False,False,True,False,True,False,False,False,True,False,False
27,False,48.7,True,False,False,False,True,False,False,True,False,False,True,False,False
16,False,55.85,True,False,False,False,True,False,False,True,False,False,True,False,False
55,False,64.2,True,False,False,False,True,False,False,False,True,False,True,False,False
65,False,67.05,True,False,False,False,True,False,False,False,False,True,True,False,False
56,False,68.75,True,False,False,False,True,False,False,False,True,False,True,False,False
36,False,70.7,True,False,False,False,True,False,False,True,False,False,True,False,False
50,False,70.8,True,False,False,False,True,False,False,False,True,False,True,False,False
21,True,71.7,True,False,False,False,True,False,False,True,False,False,True,False,False
60,False,79.2,False,True,False,False,True,False,False,False,True,False,True,False,False
31,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
56,False,80.9,False,True,False,False,True,False,False,False,True,False,True,False,False
71,True,86.7,False,True,False,False,True,False,False,False,False,True,True,False,False
23,False,86.8,False,True,False,False,True,False,False,True,False,False,True,False,False
18,False,89.6,False,True,False,False,True,False,False,True,False,False,True,False,False
57,True,90.65,False,True,False,False,True,False,False,False,True,False,True,False,False
