customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8404-VIOMB,Female,false,false,false,66,false,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),62.5,4136.4,false
1266-NZYUI,Female,false,true,true,72,true,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,false,Bank transfer (automatic),66.85,4758.8,false
6288-CHQJB,Female,false,true,true,54,true,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,false,Bank transfer (automatic),69.95,3871.85,false
9477-LGWQI,Male,false,true,true,70,true,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,true,Credit card (automatic),80.15,5600.15,false
5816-JMLGY,Female,false,true,true,70,true,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),80.4,5717.85,false
9227-YBAXE,Female,false,true,true,65,true,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),82.5,5215.1,false
7971-HLVXI,Male,false,true,true,72,true,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,true,Credit card (automatic),84.5,6130.85,false
3259-QMXUN,Male,false,true,false,58,true,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,true,Electronic check,86.1,4890.5,false
3146-MSEGF,Female,true,true,true,72,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),88.05,6425.65,false
2977-CEBSX,Female,false,false,false,66,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),90.05,5965.95,false
5414-OFQCB,Male,false,false,false,57,true,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,true,Credit card (automatic),90.45,5229.8,false
5214-NLTIT,Male,false,true,true,72,true,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,true,Credit card (automatic),90.8,6511.8,false
2990-IAJSV,Male,false,false,false,72,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,false,Bank transfer (automatic),92,6632.75,false
2167-FQSTQ,Female,false,true,false,72,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Electronic check,92.4,6786.1,false
0572-ZJKLT,Female,false,true,true,46,true,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,false,Mailed check,99.65,4630.2,false
6463-HHXJR,Female,false,true,true,71,true,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,false,Bank transfer (automatic),100.5,7030.65,false
0019-EFAEP,Female,false,false,false,72,true,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,true,Bank transfer (automatic),101.3,7261.25,false
2984-TBYKU,Male,false,true,true,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,true,Credit card (automatic),104.9,7732.65,false
0266-CLZKZ,Female,false,true,true,67,true,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),105.65,6717.9,false
7566-DSRLQ,Female,false,true,false,72,true,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,true,Electronic check,110.15,7998.8,false
8606-CIQUL,Male,true,true,true,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),115.75,8399.15,false
5451-YHYPW,Female,true,true,false,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),115.75,8443.7,false
3806-YAZOV,Female,false,false,false,3,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,18.8,56,false
3156-QLHBO,Male,false,false,true,2,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.25,48.35,false
0761-AETCS,Female,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Electronic check,19.3,19.3,true
7854-EKTJL,Female,false,false,true,2,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Electronic check,19.6,35.85,true
4237-CLSMM,Male,false,true,false,2,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20,38,false
0673-IGUQO,Male,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.45,20.45,false
2668-TZSPS,Male,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.45,20.45,false
6490-FGZAT,Male,false,false,false,6,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.65,109.3,false
0816-TSPHQ,Male,false,false,false,2,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.75,44.2,false
5482-PLVPE,Female,true,false,false,2,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,false,Electronic check,24.35,41.85,true
9136-ALYBR,Male,false,false,false,1,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,true,Mailed check,24.45,24.45,true
7421-ZLUPA,Female,false,false,false,8,false,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,true,Mailed check,29.25,226.95,false
2586-CWXVV,Male,false,true,false,54,false,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,false,Electronic check,30.4,1621.35,false
6656-JWRQX,Female,false,false,false,1,false,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,false,Mailed check,30.55,30.55,false
4628-CTTLA,Male,false,false,false,57,false,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,true,Electronic check,39.3,2111.45,true
3640-JQGJG,Male,false,true,true,13,true,No,DSL,No,No,No,No,No,No,Month-to-month,false,Bank transfer (automatic),44.8,559.2,false
3948-XHGNA,Male,false,false,false,24,true,No,DSL,Yes,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),49.55,1210.4,true
6844-DZKRF,Male,false,false,false,2,true,No,DSL,No,No,No,Yes,No,No,Month-to-month,true,Credit card (automatic),50.2,109.25,false
2091-MJTFX,Female,false,true,true,30,false,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,false,Credit card (automatic),51.2,1561.5,true
3126-WQMGH,Female,false,true,false,49,true,Yes,DSL,No,No,No,No,No,No,Month-to-month,true,Credit card (automatic),52.15,2583.75,false
3528-HFRIQ,Male,true,true,false,71,false,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Bank transfer (automatic),52.3,3765.05,false
4929-BSTRX,Female,false,false,false,1,true,No,DSL,No,No,No,No,Yes,No,Month-to-month,true,Mailed check,53.55,53.55,true
0277-BKSQP,Male,false,true,true,8,true,No,DSL,No,No,No,No,Yes,No,Month-to-month,true,Electronic check,54.4,475.1,false
4280-DLSHD,Male,false,true,false,8,true,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,true,Mailed check,54.75,445.85,false
4504-YOULA,Female,false,true,true,35,true,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,true,Credit card (automatic),59.45,2136.9,false
0541-FITGH,Female,false,true,false,2,true,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,true,Mailed check,62.15,113.1,false
3521-SYVOR,Female,false,false,false,37,true,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,64.75,2345.2,true
0708-LGSMF,Male,false,true,false,13,true,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,true,Electronic check,65.85,902.25,false
7799-DSEWS,Male,false,false,false,18,true,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,true,Electronic check,68.35,1299.8,false
5766-XQXMQ,Female,false,false,false,29,true,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,true,Bank transfer (automatic),68.85,1970.5,true
5119-NZPTV,Male,true,true,false,2,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,false,Electronic check,70.1,141.65,false
3866-MDTUB,Female,false,false,false,2,true,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,70.75,146.9,true
8149-AIQCG,Male,false,false,false,39,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Credit card (automatic),73.15,2730.85,false
3055-OYMSE,Female,true,false,false,53,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Credit card (automatic),73.8,4003.85,false
9894-EZEWG,Female,false,false,false,1,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Credit card (automatic),74.3,74.3,true
9840-EFJQB,Female,false,false,false,1,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,false,Electronic check,74.35,74.35,false
8361-LTMKD,Male,true,true,false,4,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Mailed check,74.4,306.6,true
7088-FBAWU,Female,false,true,true,17,true,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,false,Mailed check,74.55,1215.8,false
7401-RUBNK,Female,false,true,false,18,true,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,false,Electronic check,74.8,1438.05,false
0257-ZESQC,Female,true,true,false,27,true,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),75.2,1929.35,true
9821-POOTN,Male,false,true,false,35,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,75.2,2576.2,true
9518-XXBXE,Male,true,true,false,10,true,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,false,Electronic check,75.3,720.45,false
5159-YFPKQ,Female,false,false,false,2,true,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Electronic check,75.8,160.75,true
8740-CRYFY,Male,false,false,false,1,true,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,true,Electronic check,78.95,78.95,true
1965-AKTSX,Female,true,false,false,14,true,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,78.95,1101.85,true
2514-GINMM,Male,false,false,false,1,true,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,true,Electronic check,79.5,79.5,true
6987-XQSJT,Female,true,false,false,54,true,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,79.5,4370.25,true
2694-CIUMO,Female,false,false,false,12,true,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,true,Credit card (automatic),79.55,958.25,false
6161-UUUTA,Male,true,false,false,3,true,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,true,Electronic check,79.9,260.9,true
4818-DRBQT,Male,false,true,false,29,true,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Bank transfer (automatic),80.15,2265.25,true
6103-BOCOU,Female,false,false,false,26,true,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Electronic check,80.7,2193,false
6000-APYLU,Male,false,false,false,9,true,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,true,Electronic check,80.8,713.1,true
2240-HSJQD,Male,false,false,true,38,true,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Mailed check,81.85,3141.7,false
4822-YCXMX,Male,false,false,false,25,true,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,true,Electronic check,84.8,2043.45,true
1766-GKNMI,Male,false,false,false,29,true,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,true,Electronic check,84.9,2516.2,false
8837-VVWLQ,Female,false,false,false,8,true,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,false,Electronic check,84.95,668.4,true
9606-PBKBQ,Male,true,true,false,32,true,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,true,Electronic check,85,2642.05,true
3916-NRPAP,Male,false,false,false,3,true,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,false,Credit card (automatic),85.7,256.75,false
5201-USSQZ,Female,false,true,false,26,true,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,false,Credit card (automatic),85.9,2196.45,false
9415-DPEWS,Female,false,false,false,18,true,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,true,Electronic check,88.35,1639.3,true
2672-TGEFF,Female,false,true,true,37,true,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,true,Electronic check,88.8,3340.55,false
0345-HKJVM,Female,false,false,false,6,true,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,false,Electronic check,89.3,577.6,true
7394-FKDNK,Female,false,true,false,9,true,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,false,Electronic check,89.45,853.1,true
3161-GETRM,Male,false,true,true,34,true,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,true,Credit card (automatic),90.05,3097,false
7979-CORPM,Male,false,false,false,24,true,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,true,Credit card (automatic),90.55,2282.55,true
5339-PXDVH,Male,false,false,false,4,true,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,false,Electronic check,90.65,367.95,false
0093-EXYQL,Female,true,false,false,40,true,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,91.55,3673.6,false
5712-AHQNN,Female,false,false,false,43,true,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,true,Electronic check,91.65,3954.1,false
1685-BQULA,Female,false,false,false,40,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,true,Bank transfer (automatic),93.4,3756.4,false
2267-FPIMA,Male,false,true,false,50,true,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,true,Credit card (automatic),94.4,4914.9,false
4192-GORJT,Male,false,true,false,5,true,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,true,Electronic check,94.45,498.1,true
3338-CVVEH,Male,false,false,false,12,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,false,Electronic check,94.55,1173.55,false
7225-CBZPL,Male,true,true,false,17,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,94.8,1563.9,false
8421-WZOOW,Female,true,true,true,57,true,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,true,Credit card (automatic),95.3,5567.45,false
4690-PKDQG,Female,true,true,false,42,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,true,Electronic check,95.55,3930.6,false
0754-UKWQP,Male,false,false,false,2,true,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,true,Electronic check,95.85,197.7,true
1427-VERSM,Female,false,true,false,56,true,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,true,Electronic check,98.7,5669.5,false
7748-UMTRK,Female,true,false,true,30,true,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,true,Electronic check,101.3,2974.5,false
0639-TSIQW,Female,false,false,false,67,true,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,true,Credit card (automatic),102.95,6886.25,true
1842-EZJMK,Male,false,true,true,50,true,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,false,Electronic check,103.7,5071.05,true
7825-ECJRF,Female,false,false,false,19,true,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,true,Electronic check,106.6,1934.45,true
8016-NCFVO,Male,true,false,false,55,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,true,Electronic check,116.5,6382.55,false
0661-KQHNK,Female,false,true,true,6,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Credit card (automatic),19,105.5,false
0048-PIHNL,Female,false,true,false,49,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Bank transfer (automatic),20.45,900.9,false
4163-NCJAK,Female,false,true,false,46,true,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,true,Bank transfer (automatic),24.45,1066.15,false
4538-WNTMJ,Female,false,true,true,46,true,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Mailed check,24.95,1165.9,false
9750-BOOHV,Female,false,false,false,32,false,No phone service,DSL,Yes,No,No,No,No,No,One year,false,Mailed check,30.15,927.65,false
0104-PPXDV,Male,false,true,false,58,true,No,DSL,No,No,Yes,No,No,No,One year,false,Credit card (automatic),50.3,2878.55,false
3275-RHRNE,Male,false,true,true,28,false,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,true,Credit card (automatic),60,1682.05,false
7876-AEHIG,Female,false,false,true,51,false,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,false,Bank transfer (automatic),60.15,3077,false
0303-UNCIP,Male,false,false,false,41,true,Yes,DSL,No,No,Yes,No,No,Yes,One year,false,Mailed check,65,2531.8,false
1265-HVPZB,Male,false,true,false,59,true,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,false,Credit card (automatic),66.4,3958.2,false
4578-PHJYZ,Male,false,true,true,52,true,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,true,Electronic check,68.75,3482.85,false
